State,civ-non-instit-pop,civ-lab-force-num,Civilian labor force Percent of population,civ-lab-force-emp-num,Civilian labor force Employment Percent of population,civ-lab-force-unemp-num,civ-lab-force-unemp-rate,year,Gender,Race,Age
Michigan,657.0,135.0,20.5,126.0,19.2,9,6.6,2013,Men,Total,Total
Michigan,260.0,88.0,34.0,69.0,26.5,20,22.1,2013,Women,Total,16-19
Michigan,345.0,241.0,69.9,204.0,59.1,37,15.4,2013,Women,Total,20-24
Michigan,561.0,421.0,75.0,385.0,68.6,36,8.6,2013,Women,Total,25-34
Michigan,656.0,496.0,75.7,454.0,69.3,42,8.5,2013,Women,Total,35-44
Michigan,691.0,491.0,71.0,460.0,66.6,31,6.2,2013,Women,Total,45-54
Michigan,722.0,380.0,52.7,360.0,49.9,20,5.4,2013,Women,Total,55-64
Michigan,809.0,101.0,12.4,98.0,12.1,3,3,2013,Women,Total,Total
Michigan,407.0,165.0,40.5,130.0,31.9,35,21.2,2013,Total,White,16-19
Michigan,531.0,392.0,73.9,342.0,64.4,50,12.8,2013,Total,White,20-24
Michigan,886.0,734.0,82.9,687.0,77.6,47,6.4,2013,Total,White,25-34
Michigan,972.0,826.0,85.0,772.0,79.4,54,6.5,2013,Total,White,35-44
Michigan,1107.0,880.0,79.5,831.0,75.1,49,5.5,2013,Total,White,45-54
Michigan,1175.0,687.0,58.4,642.0,54.6,44,6.5,2013,Total,White,55-64
Michigan,1299.0,208.0,16.0,197.0,15.2,11,5.1,2013,Total,White,Total
Michigan,122.0,74.0,60.5,53.0,43.5,21,28.1,2013,Total,Black,20-24
Michigan,187.0,140.0,74.7,113.0,60.6,26,18.9,2013,Total,Black,25-34
Michigan,188.0,146.0,77.8,128.0,68.4,18,12.2,2013,Total,Black,35-44
Michigan,174.0,112.0,64.4,96.0,55.5,16,13.9,2013,Total,Black,45-54
Michigan,169.0,78.0,46.3,70.0,41.6,8,10,2013,Total,Black,55-64
Michigan,90.0,73.0,81.5,71.0,78.4,3,3.8,2013,Total,Asian,35-44
Michigan,46.0,32.0,70.8,31.0,67.2,2,5.2,2013,Total,Asian,45-54
Michigan,39.0,28.0,70.7,21.0,54.6,6,22.8,2013,Total,Hispanic,20-24
Michigan,60.0,48.0,78.8,44.0,72.8,4,7.6,2013,Total,Hispanic,25-34
Michigan,62.0,50.0,81.5,49.0,78.5,2,3.6,2013,Total,Hispanic,35-44
Minnesota,4225.0,2960.0,70.1,2815.0,66.6,145,4.9,2013,Total,Total,Total
Minnesota,2081.0,1557.0,74.8,1474.0,70.9,82,5.3,2013,Men,Total,Total
Minnesota,2144.0,1404.0,65.5,1341.0,62.6,63,4.5,2013,Women,Total,Total
Minnesota,3737.0,2605.0,69.7,2494.0,66.7,111,4.3,2013,Total,White,Total
Minnesota,1833.0,1365.0,74.4,1300.0,70.9,65,4.8,2013,Total,White,Total
Minnesota,1904.0,1240.0,65.1,1194.0,62.7,46,3.7,2013,Total,White,Total
Minnesota,202.0,143.0,70.6,121.0,60.0,21,15,2013,Total,Black,Total
Minnesota,101.0,76.0,74.5,64.0,63.6,11,14.7,2013,Total,Black,Total
Minnesota,101.0,67.0,66.7,57.0,56.5,10,15.3,2013,Total,Black,Total
Minnesota,200.0,150.0,75.0,142.0,70.7,9,5.7,2013,Total,Asian,Total
Minnesota,106.0,84.0,80.0,81.0,76.6,4,4.2,2013,Total,Asian,Total
Minnesota,95.0,66.0,69.5,61.0,64.2,5,7.7,2013,Total,Asian,Total
Minnesota,177.0,129.0,72.8,120.0,67.8,9,6.8,2013,Total,Hispanic,Total
Minnesota,93.0,73.0,79.3,68.0,73.6,5,7.2,2013,Total,Hispanic,Total
Minnesota,85.0,56.0,65.7,52.0,61.5,4,6.4,2013,Total,Hispanic,Total
Minnesota,1120.0,876.0,78.2,851.0,76.0,25,2.8,2013,Total,Total,Total
Minnesota,1134.0,777.0,68.5,754.0,66.4,24,3,2013,Total,Total,Total
Minnesota,187.0,132.0,71.0,120.0,64.4,12,9.3,2013,Women,Total,Total
Minnesota,291.0,135.0,46.4,115.0,39.4,20,15,2013,Total,Total,16-19
Minnesota,367.0,299.0,81.6,278.0,75.7,22,7.2,2013,Total,Total,20-24
Minnesota,727.0,643.0,88.4,613.0,84.3,30,4.7,2013,Total,Total,25-34
Minnesota,655.0,574.0,87.6,554.0,84.6,19,3.4,2013,Total,Total,35-44
Minnesota,778.0,677.0,87.0,649.0,83.4,28,4.1,2013,Total,Total,45-54
Minnesota,659.0,485.0,73.6,466.0,70.6,19,4,2013,Total,Total,55-64
Minnesota,748.0,148.0,19.8,142.0,19.0,6,4.2,2013,Total,Total,Total
Minnesota,153.0,65.0,42.5,53.0,34.6,12,18.5,2013,Men,Total,16-19
Minnesota,177.0,145.0,82.2,133.0,75.1,13,8.7,2013,Men,Total,20-24
Minnesota,365.0,342.0,93.7,325.0,89.0,17,5,2013,Men,Total,25-34
Minnesota,335.0,314.0,93.9,305.0,91.1,9,3,2013,Men,Total,35-44
Minnesota,395.0,361.0,91.4,345.0,87.2,17,4.6,2013,Men,Total,45-54
Minnesota,314.0,242.0,77.2,232.0,73.8,11,4.4,2013,Men,Total,55-64
Minnesota,343.0,87.0,25.3,83.0,24.2,4,4.3,2013,Men,Total,Total
Minnesota,138.0,70.0,50.7,62.0,44.7,8,11.9,2013,Women,Total,16-19
Minnesota,190.0,154.0,81.0,145.0,76.2,9,5.9,2013,Women,Total,20-24
Minnesota,362.0,301.0,83.1,288.0,79.6,13,4.3,2013,Women,Total,25-34
Minnesota,320.0,259.0,81.0,249.0,77.9,10,3.8,2013,Women,Total,35-44
Minnesota,383.0,315.0,82.5,304.0,79.5,11,3.6,2013,Women,Total,45-54
Minnesota,345.0,243.0,70.3,234.0,67.8,9,3.6,2013,Women,Total,55-64
Minnesota,406.0,61.0,15.1,59.0,14.5,2,4,2013,Women,Total,Total
Minnesota,243.0,115.0,47.3,101.0,41.5,14,12.3,2013,Total,White,16-19
Minnesota,291.0,242.0,83.3,227.0,78.2,15,6.1,2013,Total,White,20-24
Minnesota,584.0,525.0,89.9,505.0,86.5,20,3.8,2013,Total,White,25-34
Minnesota,565.0,500.0,88.4,485.0,85.8,15,3,2013,Total,White,35-44
Minnesota,705.0,621.0,88.2,597.0,84.6,25,4,2013,Total,White,45-54
Minnesota,617.0,459.0,74.4,442.0,71.7,16,3.6,2013,Total,White,55-64
Minnesota,732.0,143.0,19.5,137.0,18.7,6,4.3,2013,Total,White,Total
Minnesota,54.0,43.0,79.7,37.0,69.1,6,13.3,2013,Total,Black,25-34
Minnesota,36.0,30.0,83.7,27.0,74.9,3,10.5,2013,Total,Black,35-44
Minnesota,68.0,58.0,85.1,55.0,80.6,3,5.4,2013,Total,Asian,25-34
Minnesota,38.0,32.0,83.9,31.0,80.9,1,3.6,2013,Total,Asian,35-44
Minnesota,45.0,37.0,81.5,34.0,75.7,3,7.1,2013,Total,Hispanic,25-34
Minnesota,36.0,29.0,80.7,29.0,79.5,( 3 ),1.5,2013,Total,Hispanic,35-44
Mississippi,2262.0,1259.0,55.7,1149.0,50.8,110,8.8,2013,Total,Total,Total
Mississippi,1065.0,656.0,61.7,598.0,56.2,59,8.9,2013,Men,Total,Total
Mississippi,1198.0,603.0,50.3,551.0,46.0,52,8.6,2013,Women,Total,Total
Mississippi,1410.0,812.0,57.6,763.0,54.1,49,6.1,2013,Total,White,Total
Mississippi,678.0,441.0,65.1,417.0,61.5,24,5.5,2013,Total,White,Total
Mississippi,732.0,371.0,50.7,346.0,47.3,25,6.7,2013,Total,White,Total
Mississippi,799.0,413.0,51.7,356.0,44.5,57,13.9,2013,Total,Black,Total
Mississippi,359.0,195.0,54.4,163.0,45.5,32,16.3,2013,Total,Black,Total
Mississippi,441.0,218.0,49.4,192.0,43.6,26,11.7,2013,Total,Black,Total
Mississippi,43.0,32.0,74.2,28.0,65.2,4,12.1,2013,Total,Hispanic,Total
Mississippi,24.0,20.0,82.5,18.0,74.0,2,10.3,2013,Total,Hispanic,Total
Mississippi,547.0,387.0,70.7,375.0,68.5,12,3,2013,Total,Total,Total
Mississippi,531.0,306.0,57.7,294.0,55.3,13,4.1,2013,Total,Total,Total
Mississippi,183.0,98.0,53.6,81.0,44.5,17,17,2013,Women,Total,Total
Mississippi,161.0,46.0,28.5,31.0,19.3,15,32.3,2013,Total,Total,16-19
Mississippi,217.0,130.0,59.7,102.0,46.8,28,21.5,2013,Total,Total,20-24
Mississippi,366.0,286.0,78.3,265.0,72.4,21,7.5,2013,Total,Total,25-34
Mississippi,366.0,288.0,78.6,265.0,72.5,22,7.8,2013,Total,Total,35-44
Mississippi,355.0,260.0,73.2,248.0,69.8,12,4.8,2013,Total,Total,45-54
Mississippi,360.0,184.0,51.1,176.0,49.0,8,4.2,2013,Total,Total,55-64
Mississippi,437.0,65.0,14.9,62.0,14.1,4,5.4,2013,Total,Total,Total
Mississippi,113.0,70.0,61.6,53.0,46.7,17,24.2,2013,Men,Total,20-24
Mississippi,168.0,142.0,84.8,132.0,78.9,10,7,2013,Men,Total,25-34
Mississippi,185.0,156.0,84.3,144.0,78.0,12,7.4,2013,Men,Total,35-44
Mississippi,172.0,137.0,79.8,131.0,76.2,6,4.6,2013,Men,Total,45-54
Mississippi,169.0,98.0,58.0,94.0,55.5,4,4.3,2013,Men,Total,55-64
Mississippi,190.0,39.0,20.3,37.0,19.2,2,5.3,2013,Men,Total,Total
Mississippi,93.0,31.0,33.5,24.0,25.9,7,22.8,2013,Women,Total,16-19
Mississippi,104.0,60.0,57.6,49.0,47.0,11,18.4,2013,Women,Total,20-24
Mississippi,198.0,144.0,72.8,132.0,66.9,11,8,2013,Women,Total,25-34
Mississippi,181.0,132.0,72.8,121.0,66.8,11,8.2,2013,Women,Total,35-44
Mississippi,183.0,123.0,67.1,117.0,63.7,6,5,2013,Women,Total,45-54
Mississippi,191.0,86.0,45.0,83.0,43.3,3,4,2013,Women,Total,55-64
Mississippi,247.0,27.0,10.8,25.0,10.2,1,5.6,2013,Women,Total,Total
Mississippi,87.0,30.0,34.1,21.0,24.5,8,28.1,2013,Total,White,16-19
Mississippi,113.0,77.0,68.3,69.0,61.0,8,10.6,2013,Total,White,20-24
Mississippi,219.0,180.0,82.3,170.0,77.8,10,5.5,2013,Total,White,25-34
Mississippi,214.0,170.0,79.8,162.0,75.8,9,5,2013,Total,White,35-44
Mississippi,222.0,173.0,78.2,166.0,75.0,7,4.1,2013,Total,White,45-54
Mississippi,223.0,128.0,57.6,124.0,55.7,4,3.3,2013,Total,White,55-64
Mississippi,332.0,53.0,16.0,50.0,15.0,3,5.9,2013,Total,White,Total
Mississippi,99.0,51.0,51.7,32.0,32.1,19,38,2013,Total,Black,20-24
Mississippi,133.0,96.0,72.0,86.0,64.7,10,10.1,2013,Total,Black,25-34
Mississippi,142.0,108.0,76.1,94.0,66.6,13,12.5,2013,Total,Black,35-44
Mississippi,125.0,82.0,65.5,77.0,61.6,5,5.9,2013,Total,Black,45-54
Mississippi,131.0,51.0,38.7,47.0,36.1,3,6.8,2013,Total,Black,55-64
Missouri,4693.0,3015.0,64.2,2817.0,60.0,198,6.6,2013,Total,Total,Total
Missouri,2256.0,1587.0,70.4,1486.0,65.9,101,6.4,2013,Men,Total,Total
Missouri,2437.0,1428.0,58.6,1331.0,54.6,96,6.7,2013,Women,Total,Total
Missouri,3990.0,2577.0,64.6,2424.0,60.8,153,5.9,2013,Total,White,Total
Missouri,1936.0,1380.0,71.3,1299.0,67.1,80,5.8,2013,Total,White,Total
Missouri,2054.0,1197.0,58.3,1124.0,54.7,72,6,2013,Total,White,Total
Missouri,507.0,304.0,60.0,271.0,53.4,34,11.1,2013,Total,Black,Total
Missouri,227.0,139.0,61.1,123.0,54.2,16,11.3,2013,Total,Black,Total
Missouri,280.0,166.0,59.1,148.0,52.7,18,10.9,2013,Total,Black,Total
Missouri,73.0,51.0,70.6,49.0,66.9,3,5.3,2013,Total,Asian,Total
Missouri,46.0,35.0,75.8,33.0,71.3,2,5.9,2013,Total,Asian,Total
Missouri,123.0,81.0,65.7,75.0,60.8,6,7.4,2013,Total,Hispanic,Total
Missouri,63.0,46.0,74.3,43.0,69.3,3,6.7,2013,Total,Hispanic,Total
Missouri,60.0,34.0,56.7,31.0,51.9,3,8.4,2013,Total,Hispanic,Total
Missouri,1223.0,905.0,73.9,874.0,71.4,31,3.4,2013,Total,Total,Total
Missouri,1221.0,757.0,62.0,730.0,59.8,26,3.5,2013,Total,Total,Total
Missouri,272.0,180.0,66.1,161.0,59.0,20,10.9,2013,Women,Total,Total
Missouri,321.0,128.0,40.0,104.0,32.5,24,18.8,2013,Total,Total,16-19
Missouri,378.0,277.0,73.2,245.0,64.9,31,11.3,2013,Total,Total,20-24
Missouri,806.0,664.0,82.4,625.0,77.5,39,5.9,2013,Total,Total,25-34
Missouri,714.0,606.0,84.8,574.0,80.3,32,5.4,2013,Total,Total,35-44
Missouri,880.0,684.0,77.7,648.0,73.7,36,5.2,2013,Total,Total,45-54
Missouri,742.0,494.0,66.5,469.0,63.2,25,5,2013,Total,Total,55-64
Missouri,852.0,162.0,19.0,152.0,17.8,10,6.3,2013,Total,Total,Total
Missouri,148.0,59.0,39.6,48.0,32.5,11,17.9,2013,Men,Total,16-19
Missouri,188.0,140.0,74.6,123.0,65.2,18,12.6,2013,Men,Total,20-24
Missouri,406.0,359.0,88.6,339.0,83.7,20,5.5,2013,Men,Total,25-34
Missouri,352.0,324.0,92.1,305.0,86.7,19,5.9,2013,Men,Total,35-44
Missouri,424.0,355.0,83.6,339.0,79.9,16,4.5,2013,Men,Total,45-54
Missouri,362.0,259.0,71.7,248.0,68.6,11,4.3,2013,Men,Total,55-64
Missouri,376.0,91.0,24.2,84.0,22.2,7,8,2013,Men,Total,Total
Missouri,173.0,70.0,40.3,56.0,32.5,14,19.5,2013,Women,Total,16-19
Missouri,190.0,136.0,71.8,123.0,64.6,14,10,2013,Women,Total,20-24
Missouri,401.0,305.0,76.2,286.0,71.4,19,6.3,2013,Women,Total,25-34
Missouri,362.0,282.0,77.8,268.0,74.1,13,4.8,2013,Women,Total,35-44
Missouri,456.0,329.0,72.2,310.0,67.9,20,6,2013,Women,Total,45-54
Missouri,381.0,234.0,61.6,221.0,58.0,14,5.8,2013,Women,Total,55-64
Missouri,475.0,71.0,15.0,68.0,14.3,3,4.2,2013,Women,Total,Total
Missouri,264.0,111.0,42.2,93.0,35.2,18,16.5,2013,Total,White,16-19
Missouri,294.0,225.0,76.5,203.0,68.9,22,9.8,2013,Total,White,20-24
Missouri,664.0,548.0,82.6,522.0,78.6,26,4.8,2013,Total,White,25-34
Missouri,598.0,504.0,84.2,478.0,79.8,26,5.3,2013,Total,White,35-44
Missouri,759.0,597.0,78.6,570.0,75.0,27,4.5,2013,Total,White,45-54
Missouri,647.0,440.0,68.0,417.0,64.4,23,5.2,2013,Total,White,55-64
Missouri,763.0,151.0,19.8,142.0,18.6,10,6.4,2013,Total,White,Total
Missouri,54.0,34.0,63.3,27.0,50.0,7,21,2013,Total,Black,20-24
Missouri,101.0,83.0,81.7,73.0,72.0,10,11.9,2013,Total,Black,25-34
Missouri,79.0,66.0,84.2,62.0,78.9,4,6.3,2013,Total,Black,35-44
Missouri,100.0,72.0,71.8,66.0,65.6,6,8.7,2013,Total,Black,45-54
Missouri,64.0,30.0,47.1,29.0,46.0,1,2.2,2013,Total,Black,55-64
Montana,801.0,512.0,63.9,484.0,60.4,28,5.5,2013,Total,Total,Total
Montana,399.0,271.0,68.0,254.0,63.9,17,6.2,2013,Men,Total,Total
Montana,402.0,241.0,59.8,229.0,57.0,11,4.7,2013,Women,Total,Total
Montana,734.0,473.0,64.4,450.0,61.3,23,4.8,2013,Total,White,Total
Montana,366.0,251.0,68.6,237.0,64.8,14,5.5,2013,Total,White,Total
Montana,369.0,222.0,60.3,213.0,57.9,9,4,2013,Total,White,Total
Montana,20.0,13.0,62.2,12.0,57.9,1,7,2013,Total,Hispanic,Total
Montana,215.0,152.0,70.8,148.0,68.6,5,3.1,2013,Total,Total,Total
Montana,218.0,134.0,61.5,130.0,59.6,4,3.1,2013,Total,Total,Total
Montana,36.0,24.0,66.2,23.0,62.2,1,6,2013,Women,Total,Total
Montana,45.0,18.0,39.5,15.0,33.7,3,14.6,2013,Total,Total,16-19
Montana,58.0,45.0,76.8,41.0,70.5,4,8.2,2013,Total,Total,20-24
Montana,141.0,116.0,81.8,110.0,78.0,5,4.7,2013,Total,Total,25-34
Montana,114.0,96.0,84.6,91.0,79.8,5,5.6,2013,Total,Total,35-44
Montana,128.0,102.0,80.2,98.0,76.5,5,4.6,2013,Total,Total,45-54
Montana,142.0,93.0,65.4,89.0,62.4,4,4.6,2013,Total,Total,55-64
Montana,172.0,42.0,24.3,40.0,23.2,2,4.3,2013,Total,Total,Total
Montana,28.0,22.0,79.3,20.0,70.4,3,11.2,2013,Men,Total,20-24
Montana,73.0,66.0,90.3,63.0,85.7,3,5.1,2013,Men,Total,25-34
Montana,57.0,51.0,89.0,48.0,83.6,3,6.1,2013,Men,Total,35-44
Montana,65.0,55.0,83.7,52.0,79.5,3,5,2013,Men,Total,45-54
Montana,66.0,44.0,66.4,42.0,62.8,2,5.4,2013,Men,Total,55-64
Montana,84.0,23.0,27.4,22.0,26.3,1,4.3,2013,Men,Total,Total
Montana,30.0,22.0,74.4,21.0,70.6,1,5.2,2013,Women,Total,20-24
Montana,68.0,49.0,72.6,47.0,69.6,2,4.1,2013,Women,Total,25-34
Montana,57.0,45.0,80.2,43.0,76.1,2,5.1,2013,Women,Total,35-44
Montana,62.0,48.0,76.5,46.0,73.3,2,4.2,2013,Women,Total,45-54
Montana,76.0,49.0,64.5,47.0,62.0,2,3.9,2013,Women,Total,55-64
Montana,88.0,19.0,21.2,18.0,20.3,1,4.2,2013,Women,Total,Total
Montana,41.0,17.0,40.5,14.0,35.0,2,13.7,2013,Total,White,16-19
Montana,52.0,40.0,78.1,37.0,72.4,3,7.3,2013,Total,White,20-24
Montana,125.0,105.0,84.0,102.0,81.4,3,3.1,2013,Total,White,25-34
Montana,99.0,86.0,86.3,81.0,81.9,4,5.1,2013,Total,White,35-44
Montana,120.0,98.0,81.6,93.0,78.0,4,4.4,2013,Total,White,45-54
Montana,133.0,88.0,65.9,84.0,63.0,4,4.4,2013,Total,White,55-64
Montana,164.0,40.0,24.3,38.0,23.2,2,4.3,2013,Total,White,Total
Nebraska,1424.0,1030.0,72.3,988.0,69.4,42,4.1,2013,Total,Total,Total
Nebraska,700.0,550.0,78.7,528.0,75.5,22,4,2013,Men,Total,Total
Nebraska,724.0,479.0,66.2,460.0,63.5,20,4.1,2013,Women,Total,Total
Nebraska,1292.0,934.0,72.3,901.0,69.7,33,3.5,2013,Total,White,Total
Nebraska,635.0,497.0,78.3,479.0,75.4,18,3.6,2013,Total,White,Total
Nebraska,657.0,437.0,66.4,422.0,64.2,15,3.4,2013,Total,White,Total
Nebraska,60.0,45.0,75.2,40.0,67.6,5,10.1,2013,Total,Black,Total
Nebraska,31.0,24.0,79.1,22.0,72.3,2,8.6,2013,Total,Black,Total
Nebraska,29.0,21.0,71.1,18.0,62.7,2,11.8,2013,Total,Black,Total
Nebraska,36.0,24.0,67.9,24.0,66.0,1,2.8,2013,Total,Asian,Total
Nebraska,140.0,106.0,75.5,97.0,69.7,8,7.7,2013,Total,Hispanic,Total
Nebraska,74.0,64.0,86.0,59.0,79.9,5,7.1,2013,Total,Hispanic,Total
Nebraska,66.0,42.0,63.6,38.0,58.2,4,8.5,2013,Total,Hispanic,Total
Nebraska,390.0,317.0,81.4,308.0,79.0,9,2.9,2013,Total,Total,Total
Nebraska,383.0,269.0,70.1,263.0,68.7,6,2.1,2013,Total,Total,Total
Nebraska,68.0,51.0,75.9,46.0,68.1,5,10.3,2013,Women,Total,Total
Nebraska,88.0,46.0,52.5,41.0,47.0,5,10.6,2013,Total,Total,16-19
Nebraska,136.0,111.0,81.6,103.0,75.7,8,7.3,2013,Total,Total,20-24
Nebraska,248.0,217.0,87.6,207.0,83.5,10,4.6,2013,Total,Total,25-34
Nebraska,228.0,204.0,89.4,197.0,86.5,7,3.3,2013,Total,Total,35-44
Nebraska,238.0,207.0,86.7,201.0,84.1,6,2.9,2013,Total,Total,45-54
Nebraska,225.0,173.0,76.9,169.0,75.2,4,2.1,2013,Total,Total,55-64
Nebraska,261.0,72.0,27.8,70.0,26.8,3,3.5,2013,Total,Total,Total
Nebraska,45.0,24.0,54.3,22.0,49.7,2,8.5,2013,Men,Total,16-19
Nebraska,68.0,58.0,85.0,53.0,78.3,5,7.8,2013,Men,Total,20-24
Nebraska,122.0,116.0,94.8,111.0,91.0,5,4,2013,Men,Total,25-34
Nebraska,118.0,112.0,94.8,107.0,91.2,4,3.8,2013,Men,Total,35-44
Nebraska,120.0,110.0,91.7,107.0,88.5,4,3.5,2013,Men,Total,45-54
Nebraska,109.0,90.0,82.5,89.0,81.3,1,1.4,2013,Men,Total,55-64
Nebraska,118.0,40.0,34.4,39.0,33.1,2,3.8,2013,Men,Total,Total
Nebraska,43.0,22.0,50.6,19.0,44.1,3,12.9,2013,Women,Total,16-19
Nebraska,67.0,53.0,78.2,49.0,72.9,4,6.8,2013,Women,Total,20-24
Nebraska,126.0,101.0,80.6,96.0,76.2,5,5.4,2013,Women,Total,25-34
Nebraska,110.0,92.0,83.6,90.0,81.4,2,2.6,2013,Women,Total,35-44
Nebraska,118.0,96.0,81.5,94.0,79.7,2,2.3,2013,Women,Total,45-54
Nebraska,116.0,83.0,71.6,81.0,69.5,2,2.9,2013,Women,Total,55-64
Nebraska,143.0,32.0,22.3,31.0,21.6,1,3,2013,Women,Total,Total
Nebraska,77.0,40.0,52.9,37.0,48.9,3,7.6,2013,Total,White,16-19
Nebraska,115.0,95.0,82.1,89.0,76.9,6,6.3,2013,Total,White,20-24
Nebraska,216.0,193.0,89.2,186.0,86.1,7,3.5,2013,Total,White,25-34
Nebraska,202.0,182.0,89.9,177.0,87.2,5,3,2013,Total,White,35-44
Nebraska,216.0,189.0,87.5,183.0,85.0,6,2.9,2013,Total,White,45-54
Nebraska,215.0,165.0,77.0,162.0,75.4,4,2.1,2013,Total,White,55-64
Nebraska,252.0,70.0,27.7,67.0,26.7,3,3.6,2013,Total,White,Total
Nebraska,30.0,26.0,85.3,24.0,79.1,2,7.3,2013,Total,Hispanic,25-34
Nebraska,31.0,26.0,84.0,24.0,78.8,2,6.1,2013,Total,Hispanic,35-44
Nevada,2163.0,1384.0,64.0,1249.0,57.7,136,9.8,2013,Total,Total,Total
Nevada,1076.0,758.0,70.5,683.0,63.5,75,9.9,2013,Men,Total,Total
Nevada,1087.0,626.0,57.6,566.0,52.0,60,9.6,2013,Women,Total,Total
Nevada,1657.0,1074.0,64.8,977.0,59.0,97,9,2013,Total,White,Total
Nevada,846.0,605.0,71.6,550.0,65.0,55,9.1,2013,Total,White,Total
Nevada,811.0,468.0,57.8,427.0,52.7,41,8.8,2013,Total,White,Total
Nevada,187.0,115.0,61.2,97.0,51.9,17,15.1,2013,Total,Black,Total
Nevada,87.0,56.0,64.0,47.0,54.1,9,15.4,2013,Total,Black,Total
Nevada,100.0,59.0,58.7,50.0,50.0,9,14.8,2013,Total,Black,Total
Nevada,178.0,105.0,59.0,97.0,54.9,7,6.9,2013,Total,Asian,Total
Nevada,74.0,50.0,67.0,45.0,60.7,5,9.4,2013,Total,Asian,Total
Nevada,103.0,55.0,53.2,52.0,50.7,3,4.6,2013,Total,Asian,Total
Nevada,503.0,357.0,71.1,318.0,63.2,39,11,2013,Total,Hispanic,Total
Nevada,247.0,202.0,82.1,179.0,72.7,23,11.4,2013,Total,Hispanic,Total
Nevada,256.0,155.0,60.5,138.0,54.1,16,10.6,2013,Total,Hispanic,Total
Nevada,518.0,379.0,73.2,356.0,68.8,23,6.1,2013,Total,Total,Total
Nevada,495.0,275.0,55.6,257.0,52.0,18,6.4,2013,Total,Total,Total
Nevada,149.0,107.0,71.8,95.0,63.7,12,11.4,2013,Women,Total,Total
Nevada,143.0,48.0,33.8,34.0,24.0,14,29,2013,Total,Total,16-19
Nevada,212.0,166.0,78.6,144.0,67.9,23,13.6,2013,Total,Total,20-24
Nevada,372.0,302.0,81.2,277.0,74.5,25,8.3,2013,Total,Total,25-34
Nevada,359.0,300.0,83.4,277.0,77.0,23,7.7,2013,Total,Total,35-44
Nevada,384.0,298.0,77.8,272.0,70.8,27,9,2013,Total,Total,45-54
Nevada,323.0,200.0,61.9,182.0,56.3,18,9,2013,Total,Total,55-64
Nevada,371.0,69.0,18.7,63.0,17.1,6,8.9,2013,Total,Total,Total
Nevada,73.0,26.0,36.5,19.0,26.2,7,28.2,2013,Men,Total,16-19
Nevada,103.0,87.0,84.2,74.0,71.5,13,15.1,2013,Men,Total,20-24
Nevada,190.0,170.0,89.4,157.0,82.6,13,7.7,2013,Men,Total,25-34
Nevada,182.0,168.0,92.0,156.0,85.7,12,6.9,2013,Men,Total,35-44
Nevada,192.0,162.0,84.3,146.0,76.2,16,9.6,2013,Men,Total,45-54
Nevada,159.0,106.0,66.9,95.0,59.9,11,10.4,2013,Men,Total,55-64
Nevada,177.0,39.0,22.0,36.0,20.1,3,8.8,2013,Men,Total,Total
Nevada,70.0,22.0,31.1,15.0,21.8,7,29.9,2013,Women,Total,16-19
Nevada,108.0,79.0,73.2,70.0,64.5,9,11.9,2013,Women,Total,20-24
Nevada,182.0,132.0,72.6,120.0,66.0,12,9,2013,Women,Total,25-34
Nevada,177.0,132.0,74.6,120.0,68.1,11,8.6,2013,Women,Total,35-44
Nevada,192.0,137.0,71.3,125.0,65.4,11,8.3,2013,Women,Total,45-54
Nevada,164.0,94.0,57.1,87.0,52.8,7,7.5,2013,Women,Total,55-64
Nevada,194.0,30.0,15.7,28.0,14.3,3,9.1,2013,Women,Total,Total
Nevada,100.0,36.0,36.2,26.0,26.3,10,27.2,2013,Total,White,16-19
Nevada,152.0,124.0,81.8,110.0,72.2,15,11.8,2013,Total,White,20-24
Nevada,278.0,226.0,81.3,208.0,75.1,17,7.6,2013,Total,White,25-34
Nevada,272.0,230.0,84.4,216.0,79.2,14,6.2,2013,Total,White,35-44
Nevada,301.0,232.0,77.3,212.0,70.6,20,8.7,2013,Total,White,45-54
Nevada,255.0,166.0,64.9,151.0,59.0,15,9.1,2013,Total,White,55-64
Nevada,299.0,60.0,19.9,54.0,18.0,6,9.5,2013,Total,White,Total
Nevada,25.0,18.0,74.1,14.0,57.8,4,22,2013,Total,Black,20-24
Nevada,34.0,29.0,83.2,25.0,73.6,3,11.5,2013,Total,Black,25-34
Nevada,32.0,26.0,80.8,22.0,70.6,3,12.5,2013,Total,Black,35-44
Nevada,31.0,24.0,76.4,19.0,63.3,4,17.2,2013,Total,Black,45-54
Nevada,18.0,13.0,72.9,12.0,68.5,1,6.1,2013,Total,Asian,20-24
Nevada,25.0,19.0,74.3,16.0,64.0,3,13.9,2013,Total,Asian,25-34
Nevada,31.0,24.0,77.9,22.0,72.4,2,7,2013,Total,Asian,35-44
Nevada,30.0,25.0,82.5,24.0,80.9,( 3 ),2,2013,Total,Asian,45-54
Nevada,30.0,17.0,56.5,16.0,53.7,1,5,2013,Total,Asian,55-64
Nevada,57.0,20.0,35.2,14.0,24.5,6,30.2,2013,Total,Hispanic,16-19
Nevada,70.0,57.0,81.8,48.0,69.6,8,14.9,2013,Total,Hispanic,20-24
Nevada,114.0,89.0,78.5,80.0,70.3,9,10.4,2013,Total,Hispanic,25-34
Nevada,116.0,94.0,81.6,87.0,75.2,7,7.8,2013,Total,Hispanic,35-44
Nevada,81.0,65.0,80.4,59.0,72.5,6,9.9,2013,Total,Hispanic,45-54
